TrialId,Scenario,001 Please choose your gender. a)Male b)Female,002 Please enter your age.,003 Education. Please choose one. a)Some school but no degree  b)High school graduate  c)Some college but no degree  d)Bachelor’s degree e)Master’s degree f)Professional degree  g)Doctorate  h)Other,004 Employment status. Please choose one. a)Employed full-time  b)Employed part-time  c)Self-employed  d)Homemaker  e)Student  f)Retired  g)Unemployed  h)Other,"005 Annual gross household income. Please choose one. a)Less than $20,000  b)$20,000 to $34,999  c)$35,000 to $49,999  d)$50,000 to $74,999  e)$75,000 to $99,999  f)$100,000 or more",006 What is your average daily Internet usage in hours? Choose one of the answers below. a)Less than an hour b)1–2 h c)2–4 h d)4–6 h e)More than 6 h,007 How many times did you purchase products online in the last 12 months? Choose one of the answers below. a)Never b)Once or twice c)3–6 times d)Monthly e)Bi-Weekly (only in Study 2) f)Weekly,"008 What amount did you spend online in the last 12 months? Choose one of the answers below. a)0$ b)1–50$ c)51–100$ d)101–200$ e)201–500$ f)501–1,000$ g)Over 1,000$",009 Which social networks do you use on a regular basis (at least once a week)? Choose one or multiple answers below. a)Facebook b)Instagram c)Twitter d)Snapchat e)LinkedIn f)None of these,"010 How sensitive would you consider the ""Device used"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","011 How sensitive would you consider the ""Geograhical Location"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","012 How sensitive would you consider the ""Past browsing behavior"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","013 How sensitive would you consider the ""Past shopping behavior"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","014 How sensitive would you consider the ""Social Media Data"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","015 How willing would you be to provide your ""Device used"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","016 How willing would you be to provide your ""Geograhical Location"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","017 How willing would you be to provide your ""Past browsing behavior"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","018 How willing would you be to provide your ""Past shopping behavior"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","019 How willing would you be to provide your ""Social Media Data"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","020 The price I paid was… (1 = Extremely Unfair, 7 = Extremely Fair)","021 The price I paid was… (1 = Extremely Unacceptable, 7 = Extremely Acceptable)","022 The price I paid was… (1 = Extremely Unreasonable, 7 = Extremely Reasonable)","023 How likely would you be to buy something from this online shop? (1 = Very Unlikely, 7 = Very Likely)","024 How likely would you be to shop at this online shop in the future? (1 = Very Unlikely, 7 = Very Likely)","025 How likely would you be to return to this online shop? (1 = Very Unlikely, 7 = Very Likely)","026 Before making a purchase decision in the future, I would visit other sites to check their prices. (1 = Very Unlikely, 7 = Very Likely)","027 Before making a purchase decision in the future, I would search for more information about the prices of alternatives. (1 = Very Unlikely, 7 = Very Likely)","028 Before making a purchase decision in the future, I would visit other retailers for a lower price. (1 = Very Unlikely, 7 = Very Likely)","029 To me buying a new smartphone is… (1 = Unimportant, 7 = Important)","030 To me buying a new smartphone is… (1 = Boring, 7 = Interesting)","031 To me buying a new smartphone is… (1 = Irrelevant, 7 = Relevant)","032 To me buying a new smartphone is… (1 = Unexciting, 7 = Exciting)","033 To me buying a new smartphone is… (1 = Unappealing, 7 = Appealing)","034 To me buying a new smartphone is… (1 = Mundane, 7 = Fascinating)","035 To me buying a new smartphone is… (1 = Worthless, 7 = Valuable)",036 What is the price you paid for your new smartphone? Choose one of the answers below. a)$80 b)$100 c)$120,"037 The scenario presented is easy to understand. (1 = Strongly Disagree, 7 = Strongly Agree)","038 The scenario presented seems realistic to me, regardless of the prices stated. (1 = Strongly Disagree, 7 = Strongly Agree)"
206-01,Disadvantaged Customer,b) Female,19,d) Bachelor's degree because I completed a bachelor's program,a) Employed full-time because I have a high income and regularly work full time,"f) $100,000 or more because my income level is high",d) 4–6 h because I often spend time online researching products and for work or leisure,d) Monthly because I regularly shop online and have made multiple purchases in the past year,"g) Over 1,000$ as I have a high income and buy many products online",a b e) Facebook Instagram LinkedIn because I use these platforms regularly for social and professional connections,4 Device used is somewhat sensitive since it might impact pricing but not strongly personal,5 Location feels quite sensitive as it reflects one's environment and can unfairly impact prices,6 Past browsing behavior is very sensitive because it reveals personal interests and habits,6 Past shopping behavior is very sensitive as it reflects purchasing patterns and financial habits,7 Social Media Data is very sensitive because it includes personal opinions and private information,3 I am not very willing to provide device information as it feels somewhat intrusive,2 I am not willing to provide geographical location since it feels quite personal and privacy-invasive,2 I would not be willing to provide past browsing behavior because it is private information,3 I am somewhat reluctant to share past shopping behavior due to privacy concerns,1 I am not willing at all to share social media data as it is very personal and sensitive,6 The price I paid was fair since it was lower than my friend's price,6 The price I paid was acceptable because it felt like a good deal compared to my friend's higher price,6 The price I paid was reasonable since it was lower than the price my friend received,7 I am very likely to buy again because I got a good price and trust the shop from previous purchases,7 I am very likely to shop there again because I have had good experiences before and got a good deal now,7 I am very likely to return since I trust the shop and was satisfied with my purchase,7 Very likely because comparing prices helps me get the best deal,7 Very likely as I want to be well-informed and ensure I'm paying a fair price,7 Very likely since I always look for the best price before buying,7 Buying a new smartphone is important to me because it’s a key device for communication and productivity,6 Buying a new smartphone is interesting because I enjoy exploring new technology features,7 Buying a new smartphone is relevant because it affects my daily life and work,6 It is exciting because I like having the latest technology and features,6 It is appealing since I value advanced features and a good user experience,5 It is somewhat fascinating because I find new phones interesting but it’s also a routine purchase,7 It is valuable because a smartphone is essential for communication and productivity,a) $80 because that was the price offered to me in the scenario,7 I strongly agree because the scenario was clear and straightforward,6 I agree because personalized pricing does happen and the situation is plausible
206-02,Same Price,,,,,,,,,,3 Device used is not very sensitive here since price is guaranteed best price and equal for all,3 Geographic location is not very sensitive in this scenario because prices are the same for everyone,3 Past browsing behavior feels less sensitive here as pricing is equal for all customers,3 Past shopping behavior is not very sensitive since price is uniform and guaranteed best price,4 Social Media Data is somewhat sensitive as it is personal information even if prices are equal,5 I am fairly willing to provide device used since price is fair and equal,4 I am somewhat willing to provide location as price is the same for everyone,3 I am not very willing to share past browsing behavior as it feels private even if prices are uniform,3 I am not very willing to provide past shopping behavior due to privacy concerns even if pricing is equal,2 I am not willing to share social media data as it is very personal information,7 The price I paid was fair since it was the same for me and my friend,7 The price I paid was acceptable because it aligned with the best price guarantee,7 The price I paid was reasonable since it matched the stated best price guarantee,7 I am very likely to buy again because the pricing is transparent and fair,7 I am very likely to shop again because the store offers fair prices and a best price guarantee,7 I am very likely to return because I trust the shop’s pricing fairness,"6 I am likely to compare prices, but less urgent given the best price guarantee",6 I am likely to research prices of alternatives to ensure I'm getting a good deal,6 I am likely to check other retailers for better prices despite the guarantee,7 Buying a new smartphone is important as it is essential for communication and work,6 Buying a new smartphone is interesting because I enjoy technology and new features,7 Buying a new smartphone is relevant because it impacts my daily life and productivity,6 Buying a new smartphone is exciting since I like exploring new technology,6 Buying a new smartphone is appealing as I value advanced features and a good device,5 It’s somewhat fascinating because I like technology but also a routine purchase,7 Buying a new smartphone is valuable as it’s an important device for daily use,b) $100 as stated in the scenario with best price guarantee,7 I strongly agree because the scenario was clear and straightforward,6 I agree because best price guarantees are common and the scenario is plausible
206-03,Favored Customer,,,,,,,,,,4 Device used is somewhat sensitive since it reveals part of my technology profile,5 Geographical location feels quite sensitive because it’s tied to personal environment and privacy,6 Past browsing behavior is very sensitive since it reveals detailed personal interests and habits,6 Past shopping behavior is very sensitive because it reflects financial habits and preferences,7 Social media data is very sensitive as it contains personal and private information,3 I am not very willing to provide device used since it feels personal but less sensitive than others,2 I am unlikely to provide geographical location because it feels quite private and sensitive,2 I am not willing to provide past browsing behavior due to privacy concerns,2 I am not willing to provide past shopping behavior because it feels very personal,1 I am not willing at all to provide social media data as it is extremely personal,2 The price I paid was unfair because I paid more than my friend for the same product,2 The price I paid was unacceptable since it was higher than my friend's price for the same item,2 The price I paid was unreasonable because I paid more than others for the same smartphone,2 I am unlikely to buy again because price discrimination felt unfair,2 I am unlikely to shop here again due to unfair price differentiation,2 I am unlikely to return because I felt treated unfairly with pricing,7 Very likely because I want to avoid paying unfair prices again,7 Very likely to gather more information to avoid overpriced purchases,7 Very likely as I want to find better deals and avoid overpaying,7 Buying a smartphone is important for communication and daily tasks,6 Buying a new smartphone is interesting because I enjoy technology and new features,7 Buying a new smartphone is relevant as it's important for my life and work,6 It is exciting because I look forward to new technology and features,6 Buying a smartphone is appealing because I value good technology and devices,5 It is somewhat fascinating but also a routine purchase for me,7 It is valuable because a smartphone is essential for my daily life and work,c) $120 as stated in the scenario where I paid more than my friend,7 I strongly agree because the scenario was clearly described,6 I agree because personalized pricing with non-transparent criteria happens online
207-01,Disadvantaged Customer,b) Female,39,b) High school graduate,a) Employed full-time,"f) $100,000 or more",c) 2–4 h,d) Monthly,"g) Over 1,000$",a b e) Facebook Instagram LinkedIn are my regular networks for staying connected and professional updates,"5 Device used can reveal some personal habits and preferences, which feels moderately sensitive for pricing.",6 Geographical location feels quite sensitive because it can reveal details about lifestyle and economic status.,6 Past browsing behavior is quite sensitive as it shows personal interests and shopping habits.,"6 Past shopping behavior reveals personal purchasing preferences and habits, which feels quite sensitive.",7 Social media data is very sensitive due to personal and social insights it provides.,3 I am somewhat unwilling because device information feels personal and can be used to track me.,2 I am mostly unwilling to share my geographical location due to privacy concerns.,"2 I am largely unwilling to share past browsing behavior, as it feels too intrusive.",3 I am somewhat unwilling to provide past shopping behavior due to privacy worries.,1 I am not willing at all to share my social media data because of the high privacy risk.,"6 I consider the price I paid quite fair, especially since it was lower than my friend's price.",6 The price I paid feels quite acceptable given the deal I received.,"6 The price seems reasonable, especially compared to the higher price my friend was offered.","7 Very likely, since I got a good price and have prior positive experience with the shop.","7 Very likely, I trust the shop and had a good buying experience.","7 Very likely, I would return due to positive past purchases and good pricing.","7 Very likely, I always compare prices to ensure I get the best deal.","7 Very likely, I prefer to be well-informed before buying.","7 Very likely, I want to ensure I get the lowest price possible.",7 Buying a new smartphone is important to me because it's a significant and personal purchase.,6 Buying a new smartphone is interesting as I enjoy exploring new tech features.,7 Buying a new smartphone is relevant to my daily life and needs.,5 Buying a new smartphone is somewhat exciting because it's a useful upgrade.,6 Buying a new smartphone is appealing since it improves my connectivity and productivity.,4 Buying a new smartphone is somewhat mundane as it's a regular necessity but still involves some research and choice.,7 Buying a new smartphone is valuable because it helps me stay connected and efficient.,a) $80 I paid $80 which is lower than the price my friend was offered.,7 I strongly agree that the scenario presented is easy to understand.,6 I agree the scenario seems realistic despite the price differences.
207-02,Favored Customer,,,,,,,,,,"5 Device used is moderately sensitive, revealing some personal tech preferences.",6 Geographical location is quite sensitive as it indicates economic and social context.,"6 Past browsing behavior is quite sensitive, reflecting personal interests and habits.",6 Past shopping behavior is quite sensitive since it reveals purchasing patterns.,7 Social media data is very sensitive because it contains personal and social information.,3 I am somewhat unwilling to share device information due to privacy concerns.,2 I am mostly unwilling to provide geographical location because of privacy risks.,2 I am largely unwilling to share past browsing behavior due to invasion of privacy.,3 I am somewhat unwilling to provide past shopping behavior for privacy reasons.,1 I am not willing to share social media data because of its highly personal nature.,3 The price I paid feels somewhat unfair because I paid more than my friend.,3 The price feels somewhat unacceptable since it was higher than my friend's offer.,3 The price seems somewhat unreasonable given that my friend paid less for the same product.,3 I am somewhat unlikely to buy again due to the higher price I was charged.,3 I am somewhat unlikely to shop here again because of the price discrepancy.,3 I am somewhat unlikely to return to this shop given the unfair pricing experience.,"7 Very likely, I want to ensure I get the best price possible.","7 Very likely, I prefer to be well informed before buying.","7 Very likely, I intend to shop around to find better deals.",7 Buying a new smartphone is important to me as it impacts communication and productivity.,6 Buying a new smartphone is interesting because I enjoy new technology.,7 Buying a new smartphone is relevant to my daily needs and lifestyle.,5 Buying a new smartphone is somewhat exciting as it’s an important upgrade.,6 Buying a new smartphone is appealing due to improved features and connectivity.,4 Buying a new smartphone is somewhat mundane as it is a common necessity but involves some choice.,7 Buying a new smartphone is valuable because it supports my communication and work needs.,c) $120 I paid the higher price in this scenario.,7 I strongly agree that the scenario is easy to understand.,6 I agree the scenario seems realistic despite the price difference.
207-03,Same Price,,,,,,,,,,"4 Device used is somewhat sensitive, but less critical without personalized pricing.","5 Geographical location is moderately sensitive, as it can indicate economic background.",5 Past browsing behavior is moderately sensitive since it reflects personal interests.,5 Past shopping behavior is moderately sensitive as it reveals buying habits.,6 Social media data is fairly sensitive given the personal information it contains.,5 I am somewhat willing to provide device used information since it feels less intrusive here.,4 I am somewhat unwilling to provide geographical location but may consider it.,3 I am somewhat unwilling to share past browsing behavior due to privacy concerns.,4 I am somewhat willing to provide past shopping behavior if it helps get better offers.,2 I am mostly unwilling to share social media data as it feels too personal.,7 The price I paid was fair since it matched my friend's price and the best price guarantee.,7 The price I paid was very acceptable given the equality of pricing.,7 The price was very reasonable as it was the same for both me and my friend.,"7 Very likely, because the pricing seems fair and transparent.","7 Very likely, I would trust the shop due to fair pricing and good experience.","7 Very likely, I would return given the best price guarantee and equal pricing.",6 I would likely check other sites but feel confident here due to fair pricing.,6 I would probably search prices of alternatives to confirm the best deal.,6 I am likely to check other retailers just to be sure I’m getting the best price.,7 Buying a new smartphone is important as it’s essential for communication and work.,6 Buying a new smartphone is interesting because I enjoy new technology.,7 Buying a new smartphone is relevant to my daily life and productivity.,5 Buying a new smartphone is somewhat exciting as it’s an important upgrade.,6 Buying a new smartphone is appealing due to new features and better performance.,4 Buying a new smartphone is somewhat mundane as it’s a regular but necessary purchase.,7 Buying a new smartphone is valuable because it supports my daily communication and work.,b) $100 The price I paid matches my friend’s price due to the best price guarantee.,7 I strongly agree the scenario is easy to understand.,7 I strongly agree the scenario seems realistic despite the prices stated.
208-01,Disadvantaged Customer,a)Male,39,e)Master’s degree  I have completed a Master's level education.,a)Employed full-time  I work full-time.,"f)$100,000 or more  My income is high.",c)2–4 h  I typically spend a few hours online daily.,c)3–6 times  I make online purchases several times a year.,"g)Over 1,000$  I typically spend more than $1,000 on online purchases annually.",a)Facebook e)LinkedIn  I regularly use Facebook and LinkedIn.,4  I consider the device used somewhat sensitive but not highly critical for personalized pricing.,6  Geographical location feels quite sensitive as it can significantly affect price fairness.,5  Past browsing behavior is fairly sensitive since it reflects personal interests and habits.,5  Past shopping behavior is fairly sensitive as it reveals purchasing patterns that companies use.,6  Social media data is very sensitive as it contains personal and social information.,4  I am somewhat willing to provide device information if it improves my shopping experience.,3  I am reluctant to share my geographical location due to privacy concerns.,3  I am cautious about providing browsing history because it feels quite personal.,4  I am somewhat willing to share past shopping behavior if it leads to better deals or recommendations.,2  I am mostly unwilling to provide social media data due to privacy and sensitivity concerns.,"6  The price I paid was fair, especially since it was lower than my friend's price.",6  The price I paid was acceptable given the product and market standards.,6  The price I paid was reasonable considering the quality and deal I received.,7  I am very likely to buy again since I had a positive experience with a good price.,7  I am very likely to shop there again based on familiarity and favorable pricing.,7  I am very likely to return due to trust and previous positive experiences.,7  I am very likely to compare prices on other sites before purchasing again.,7  I am very likely to research price alternatives thoroughly before buying.,7  I am very likely to check other retailers to find a better price.,6  Buying a new smartphone is important because it impacts my daily communication and productivity.,5  Buying a new smartphone is interesting as it involves new features and technology.,7  Buying a new smartphone is highly relevant to my personal and professional life.,5  Buying a new smartphone feels moderately exciting due to new possibilities.,6  Buying a new smartphone is appealing because of the advancements and benefits it offers.,4  Buying a new smartphone is somewhat fascinating given the technology involved.,7  Buying a new smartphone is valuable for staying connected and efficient.,a)$80  I paid $80 for the smartphone as stated in the scenario.,7  The scenario is clear and easy to understand.,6  The scenario seems realistic as personalized pricing is common in online shopping.
208-02,Same Price,,,,,,,,,,4  I consider the device used somewhat sensitive but not highly critical for price discrimination.,6  Geographical location feels quite sensitive as it significantly impacts pricing fairness.,5  Past browsing behavior is fairly sensitive since it reveals personal interests.,5  Past shopping behavior is fairly sensitive due to revealing purchase habits.,6  Social media data is very sensitive as it contains private personal information.,4  I am somewhat willing to provide device information if it benefits the shopping experience.,3  I am cautious about sharing my geographical location because of privacy concerns.,3  I am reluctant to share past browsing behavior due to privacy worries.,4  I am somewhat willing to share past shopping behavior if it leads to relevant offers.,2  I am mostly unwilling to provide social media data because it feels too personal.,"6  The price was fair, as it matched my friend's price under the best price guarantee.",6  The price was acceptable since it aligned with expectations and guarantees offered.,6  The price I paid was reasonable given the best price guarantee and market value.,7  I am very likely to buy again due to the transparent pricing and best price guarantee.,7  I am very likely to shop here in the future because of the reliable pricing and trust.,7  I am very likely to return owing to the consistent pricing and positive experience.,7  I am very likely to compare prices on other sites before making a purchase.,7  I am very likely to research prices of alternatives prior to buying.,7  I am very likely to check other retailers to find better prices before purchasing.,6  Buying a new smartphone is important for my communication and work needs.,5  Buying a new smartphone is interesting given the technology and options available.,7  Buying a new smartphone is highly relevant to my daily life and productivity.,5  Buying a new smartphone is moderately exciting due to new features and possibilities.,6  Buying a new smartphone is appealing because of the benefits and advancements it offers.,4  Buying a new smartphone is somewhat fascinating given the innovation involved.,7  Buying a new smartphone is valuable for maintaining connectivity and efficiency.,b)$100  The scenario states the price paid is $100.,7  The scenario is clear and straightforward to understand.,6  The scenario seems realistic as best price guarantees are common online.
208-03,Favored Customer,,,,,,,,,,4  Device used is somewhat sensitive but not highly critical for price discrimination.,6  Geographical location is quite sensitive as it affects pricing fairness.,5  Past browsing behavior is fairly sensitive as it reveals personal interests.,5  Past shopping behavior is fairly sensitive because it exposes buying habits.,6  Social media data is very sensitive given its personal nature.,4  I am somewhat willing to provide device information if it improves service.,3  I am hesitant to share my geographical location due to privacy concerns.,3  I am reluctant to provide past browsing behavior because of privacy issues.,4  I am somewhat willing to share past shopping behavior if it leads to better deals.,2  I am mostly unwilling to provide social media data due to its personal sensitivity.,3  The price feels somewhat unfair since I paid more than my friend.,3  The price is somewhat unacceptable because it was higher than my friend’s price.,3  The price was somewhat unreasonable given my friend paid less for the same product.,3  I am unlikely to buy again due to perceived unfair pricing.,3  I am unlikely to shop here in the future because of non-transparent pricing.,3  I am unlikely to return given the feeling of being overcharged.,7  I am very likely to compare prices on other sites to avoid overpaying.,7  I am very likely to research alternative prices before buying again.,7  I am very likely to check other retailers for better pricing before purchasing.,6  Buying a smartphone is important for staying connected and productive.,5  Buying a smartphone is interesting because of new technology and features.,7  Buying a smartphone is very relevant to my daily life and work.,5  Buying a smartphone is moderately exciting due to its technological impact.,6  Buying a smartphone is appealing because it enhances communication and capabilities.,4  Buying a smartphone is somewhat fascinating given the innovation it involves.,7  Buying a smartphone is valuable for staying connected and efficient in daily life.,c)$120  I paid $120 as per the scenario details.,7  The scenario is clear and easy to understand.,6  The scenario seems believable as personalized pricing happens online.
209-01,Disadvantaged Customer,b) Female,30,e) Master's degree,a) Employed full-time,f) $100000 or more,c) 2–4 h,d) Monthly,"g) Over 1,000$",a) Facebook b) Instagram e) LinkedIn,5 Device used seems moderately sensitive because it can reveal user preferences and habits.,6 Geographical location is quite sensitive as it can reveal personal and contextual information.,6 Past browsing behavior is quite sensitive since it reflects interests and habits over time.,5 Past shopping behavior is moderately sensitive because it reveals purchasing habits.,7 Social media data is very sensitive as it contains personal opinions and connections.,2 I am not very willing to provide this information as it can be tracked without consent.,1 I am not willing to provide my geographical location due to privacy concerns.,2 I prefer not to provide past browsing behavior as it feels intrusive.,3 I am somewhat reluctant but might share past shopping behavior if assured of privacy.,1 I am not willing to provide social media data due to privacy and sensitivity.,6 The price I paid felt fair since it was lower than my friend's price.,6 The price I paid was acceptable because it was a good deal for me.,6 The price felt reasonable considering the quality and market prices.,7 I am very likely to buy from this shop again because of the good price and past positive experience.,7 I am very likely to shop there again because I trust this website and received a good deal.,7 I am very likely to return to this online shop due to positive previous experiences.,7 I am very likely to compare prices on other sites before making a purchase.,7 I am very likely to research prices of alternatives before buying.,7 I am very likely to check other retailers for better prices beforehand.,6 Buying a new smartphone is important to me as I rely on it daily.,5 Buying a new smartphone is interesting because of the technology and options available.,6 Buying a new smartphone is relevant to my daily life and communication needs.,5 Buying a new smartphone is exciting as it feels like an upgrade.,6 Buying a new smartphone is appealing because of new features and improvements.,"4 Buying a new smartphone is somewhat mundane, but still has fascinating aspects.",6 Buying a new smartphone is valuable as it enhances productivity and connectivity.,a) $80 I paid $80 as stated in the scenario.,7 The scenario was clear and easy to understand.,6 The scenario seems realistic as personalized pricing is plausible.
209-02,Favored Customer,,,,,,,,,,5 Device used is moderately sensitive because it reveals some personal usage patterns.,6 Geographical location is quite sensitive as it can reveal intimate details about where I live or work.,6 Past browsing behavior is quite sensitive because it reflects my interests and habits online.,5 Past shopping behavior is moderately sensitive as it reveals purchasing preferences and frequency.,7 Social media data is very sensitive as it includes detailed personal information and interactions.,2 I am not very willing to provide this because it can be intrusive and track usage.,1 I am not willing to provide my geographical location due to privacy concerns.,2 I am hesitant to share past browsing behavior as it is quite personal.,3 I am somewhat reluctant but might share if privacy is assured.,1 I am not willing to share social media data because it is highly personal.,3 The price felt unfair since I paid more than my friend for the same product.,3 The price was mostly unacceptable because I was charged more than my friend.,3 The price felt unreasonable due to the higher cost compared to my friend.,4 I might buy from this shop again but with some hesitation because of the higher price I paid.,4 I am somewhat likely to shop here again but would be cautious about prices.,4 I might return but with reservations due to the price I paid.,7 I am very likely to compare prices on other sites before purchasing.,7 I am very likely to research alternative prices before buying.,7 I am very likely to check other retailers for better prices in the future.,6 Buying a new smartphone is important because I rely on it daily.,5 Buying a new smartphone is interesting due to the technology and features involved.,6 Buying a new smartphone is relevant to my daily communication and work needs.,5 Buying a new smartphone is somewhat exciting as it feels like an upgrade.,6 Buying a new smartphone is appealing because of new features and improvements.,4 Buying a new smartphone is somewhat mundane but has interesting aspects.,6 Buying a new smartphone is valuable as it enhances productivity and connectivity.,c) $120 I paid $120 according to the scenario.,7 The scenario was clear and easy to understand.,6 The scenario seems realistic as personalized pricing can occur.
209-03,Same Price,,,,,,,,,,4 Device used is somewhat sensitive but less concerning when prices are equal.,5 Geographical location is moderately sensitive as it reveals personal environment information.,5 Past browsing behavior is moderately sensitive because it reflects interests and preferences.,5 Past shopping behavior is moderately sensitive due to revealing purchasing habits.,6 Social media data is quite sensitive as it contains personal and social information.,4 I am somewhat willing to provide device information if it improves the shopping experience.,3 I am somewhat reluctant to provide geographical location due to privacy concerns.,3 I am somewhat reluctant to share past browsing behavior as it feels personal.,4 I am somewhat willing to share past shopping behavior if it leads to better offers.,2 I am not very willing to provide social media data because it's highly personal.,7 The price I paid was fair since it matched my friend's price.,7 The price was acceptable because it was consistent with my friend's price.,7 The price was reasonable since I paid the same as my friend.,6 I am likely to buy from this shop again due to fair pricing.,6 I am likely to shop here again because the pricing felt fair.,6 I am likely to return to this online shop as the experience was fair.,"6 I am likely to compare prices on other sites before buying, even if prices here seem fair.",6 I am likely to seek information about alternative prices before deciding.,6 I am likely to check other retailers to find lower prices before purchasing.,6 Buying a new smartphone is important to me as it affects daily communication.,5 Buying a new smartphone is interesting because of new technology and features.,6 Buying a new smartphone is relevant to my lifestyle and needs.,5 Buying a new smartphone is exciting as it offers new capabilities and improvements.,6 Buying a new smartphone is appealing due to the benefits and features.,4 Buying a new smartphone is somewhat mundane but has interesting aspects.,6 Buying a new smartphone is valuable because it enhances my communication and productivity.,b) $100 I paid $100 according to the scenario.,7 The scenario was clear and easy to understand.,6 The scenario seems realistic since best price guarantees are common.
21-01,Favored Customer,a) Male,39,"e) Master’s degree, as it reflects my highest completed education level.",a) Employed full-time because I work full-time currently.,"f) $100,000 or more, reflecting a high income level.",c) 2–4 h; I use the internet moderately each day.,d) Monthly; I regularly buy products online about once a month.,"g) Over 1,000$; I typically spend a significant amount online annually.","a b e; I regularly use Facebook, Instagram, and LinkedIn.",4; I find device information moderately sensitive for personalized pricing.,5; Geographic location is fairly sensitive for pricing discrimination.,6; Past browsing behavior is quite sensitive for price personalization.,6; Past shopping behavior is highly sensitive for price discrimination.,6; Social media data is very sensitive in the context of personalized pricing.,3; I am somewhat reluctant to provide device information to marketers.,3; I am somewhat hesitant to share my geographical location with marketers.,2; I am generally unwilling to share my past browsing behavior with marketers.,3; I am somewhat unwilling to provide past shopping behavior to marketers.,2; I am generally unwilling to share my social media data with marketers.,2; The price I paid feels quite unfair compared to the lower price offered to my friend.,2; The price I paid seems fairly unacceptable given the lower price for my friend.,2; The price feels quite unreasonable compared to what my friend was offered.,3; I would be somewhat unlikely to buy again due to pricing fairness concerns.,3; I'm somewhat unlikely to shop here again because of the price discrepancy.,3; I am somewhat unlikely to return due to perceived unfair pricing.,7; I am very likely to compare prices on other sites before buying again.,7; I am very likely to research price alternatives before buying.,7; I am very likely to seek lower prices elsewhere before purchasing.,7; Buying a new smartphone is very important to me.,6; Buying a new smartphone is quite interesting to me.,7; Buying a new smartphone is highly relevant to me.,6; Buying a new smartphone feels quite exciting for me.,6; Buying a new smartphone is quite appealing to me.,5; Buying a new smartphone is somewhat fascinating to me.,7; Buying a new smartphone feels very valuable to me.,c) $120; that is the price I paid according to the scenario.,7; The scenario is clear and easy to understand.,6; The scenario seems realistic despite the pricing details.
21-02,Disadvantaged Customer,,,,,,,,,,4; I consider the device used moderately sensitive for personalized pricing.,5; Geographic location remains fairly sensitive for pricing purposes.,6; Past browsing behavior is still very sensitive information related to price discrimination.,6; Past shopping behavior is highly sensitive for personalized pricing decisions.,6; Social media data is very sensitive in terms of price discrimination criteria.,4; I am moderately willing to provide device information to marketers.,3; I am somewhat hesitant to share my geographical location with marketers.,2; I am generally unwilling to share past browsing behavior with marketers.,3; I am somewhat unwilling to provide my past shopping behavior to marketers.,2; I am generally unwilling to share my social media data with marketers.,6; The price I paid seems fair since it was lower than my friend's.,6; The price I paid feels acceptable given it was lower than the alternative.,6; The price I paid feels reasonable compared to the higher price my friend faced.,6; I am likely to buy again since I received a favorable price.,6; I am likely to shop here again due to the advantageous pricing.,6; I am likely to return given the lower price I got.,6; I am likely to compare prices even if I had a good deal before.,"6; I am likely to research prices before buying, even after a favorable purchase.",6; I am likely to check other retailers for better prices in the future.,7; Buying a new smartphone is very important to me.,6; Buying a new smartphone is quite interesting to me.,7; Buying a new smartphone is highly relevant to me.,6; Buying a new smartphone feels quite exciting for me.,6; Buying a new smartphone is quite appealing to me.,5; Buying a new smartphone is somewhat fascinating to me.,7; Buying a new smartphone feels very valuable to me.,a) $80; that is the price I paid according to the scenario.,7; The scenario is clear and easy to understand.,6; The scenario seems realistic despite the pricing details.
21-03,Same Price,,,,,,,,,,4; I consider the device used moderately sensitive for price discrimination.,5; Geographical location is fairly sensitive in terms of price discrimination.,6; Past browsing behavior is very sensitive information for personalized pricing.,6; Past shopping behavior is highly sensitive for personalized pricing.,6; Social media data is very sensitive in the context of price discrimination.,4; I am moderately willing to share device information with marketers.,3; I am somewhat hesitant to provide my geographical location.,2; I am generally unwilling to share past browsing behavior with marketers.,3; I am somewhat unwilling to provide my past shopping behavior to marketers.,2; I am generally unwilling to share my social media data with marketers.,7; The price I paid was fair since my friend paid the same amount.,7; The price I paid feels acceptable given it's equal for both of us.,7; The price I paid seems very reasonable since it matches my friend's price.,7; I am very likely to buy again given the fair pricing policy.,7; I am very likely to shop here again because of the best price guarantee.,7; I am very likely to return given their consistent pricing.,5; I sometimes check other sites but feel confident with this shop's prices.,5; I occasionally research alternative prices before buying.,5; I might check other retailers for better prices sometimes.,7; Buying a new smartphone is very important to me.,6; Buying a new smartphone is interesting to me.,7; Buying a new smartphone is relevant to me.,6; Buying a new smartphone feels exciting to me.,6; Buying a new smartphone is appealing to me.,5; Buying a new smartphone is somewhat fascinating to me.,7; Buying a new smartphone feels very valuable to me.,b) $100; that is the price I paid in this scenario.,7; The scenario is clear and easy to understand.,6; The scenario appears realistic despite the pricing details.
